mu,sigma2,phi,nugget,correct_d,correct_subd,correct_school_d,correct_school_subd,overtreated_d,overtreated_subd,undertreated_d,undertreated_subd,se_d,se_subd,sp_d,sp_subd,ppv_d,ppv_subd,npv_d,npv_subd,prev_sim,prevl10
-3.1188409475331467,4.055770712473735,41.74319353726743,0.31187785078332764,0.8342326666666666,0.79036,0.696908,0.7431313333333334,0.20945733333333333,0.140946,0.09363466666666667,0.11592266666666666,0.7079575421598248,0.6450140658133254,0.6790001748228536,0.7851528362917307,0.5295655150961927,0.6006083180249892,0.827014022659656,0.8164413487394795,0.12768539229051967,0.665984
-2.207603488214026,4.055770712473735,41.74319353726743,0.31187785078332764,0.845836,0.7713133333333333,0.677172,0.7201233333333333,0.24253066666666667,0.150298,0.08029733333333333,0.12957866666666668,0.8335026476122853,0.7358558956987383,0.5050241978425948,0.6937147907629573,0.6303108536376615,0.706802721692868,0.7569907508919211,0.7245545745052379,0.21094551271945614,0.49970933333333334
-7.656079145748784,7.057611538204859,41.74319353726743,0.31187785078332764,0.9823206666666666,0.9726313333333333,0.9663673333333334,0.9650153333333333,0.01594,0.019454666666666665,0.017692666666666666,0.01553,0.16506517772766185,0.2821742697634084,0.9834647303250835,0.9799359771482761,NaN,NaN,0.9817759867921252,0.9839094627020127,0.010514514708092164,0.9767966666666666
-6.624185416335835,7.057611538204859,41.74319353726743,0.31187785078332764,0.956396,0.9451053333333334,0.924142,0.929552,0.040454,0.03923666666666667,0.035404,0.031211333333333334,0.2965524543550514,0.3869337051007397,0.9566954945618396,0.9582168644966175,NaN,0.342385506494262,0.9620930457986206,0.9664614166818355,0.02198758972056566,0.9470193333333333
-5.959128927592053,7.057611538204859,41.74319353726743,0.31187785078332764,0.93068,0.92116,0.885216,0.903056,0.06802,0.051964,0.046764,0.04498,0.3770762660381611,0.41572230318780756,0.9251177923995896,0.943008619074593,NaN,0.38269776756675644,0.9474505070570862,0.9502883970800352,0.032746374924525985,0.9202786666666667
-5.580704122317411,7.057611538204859,41.74319353726743,0.31187785078332764,0.9147473333333334,0.9025726666666667,0.8602953333333333,0.881484,0.08330933333333333,0.06425066666666666,0.05639533333333333,0.05426533333333333,0.42669947124555946,0.45895939721736445,0.90561464795606506,0.9275274197675275,0.3504574209495923,0.4205527493201474,0.9344482008259033,0.9380695618416989,0.042686605400658724,0.89582
-5.341920751316607,7.057611538204859,41.74319353726743,0.31187785078332764,0.8992586666666667,0.8895133333333334,0.8355626666666667,0.8657793333333333,0.10297733333333334,0.07336333333333334,0.06146,0.06085733333333333,0.4638220074861247,0.48073408779457805,0.8808196802735713,0.9154412614934433,0.35339445682349485,0.438927862926453,0.9255254448165791,0.9288523749967946,0.05010290073311722,0.8780006666666667
-5.150676553576746,7.057611538204859,41.74319353726743,0.31187785078332764,0.8955373333333333,0.8782673333333333,0.824986,0.8547993333333334,0.109508,0.07839266666666667,0.065506,0.066808,0.4871047420028593,0.48981899059218426,0.8715419507873531,0.9084886770190932,0.37158716935271735,0.45074046584314176,0.9193172540531892,0.920866636183999,0.054954660839980705,0.8660453333333333
-4.988156673204861,7.057611538204859,41.74319353726743,0.31187785078332764,0.881046,0.8664873333333333,0.8061353333333333,0.842048,0.12351133333333333,0.085576,0.07035333333333334,0.072376,0.5134387675680462,0.5075052312990457,0.8523459639761712,0.8980449935196038,0.38740820490124495,0.4678167549825771,0.9105049321282659,0.9124066606987316,0.06239866666104204,0.8485953333333334
-4.855871665726434,7.057611538204859,41.74319353726743,0.31187785078332764,0.8714633333333334,0.864068,0.796986,0.835788,0.12791666666666668,0.08967066666666666,0.07509733333333334,0.07454133333333333,0.5065128671819839,0.5216570006175957,0.8448533790915209,0.8917303681754939,NaN,0.4787006934087153,0.9031026192209824,0.9083807188585041,0.06593459523016722,0.839022
-4.029492417271244,7.057611538204859,41.74319353726743,0.31187785078332764,0.8435193333333333,0.8212066666666666,0.7384466666666667,0.7885393333333334,0.178002,0.11498466666666667,0.08355133333333334,0.096476,0.6482656537259103,0.5996456725895215,0.7598851980043464,0.8452473273110365,0.4725113921350479,0.5579205876071438,0.8711965291649587,0.866998438955714,0.10630202925638911,0.7536646666666666
-3.1188409475331467,7.057611538204859,41.74319353726743,0.31187785078332764,0.8395006666666667,0.7846446666666667,0.6781673333333333,0.7410673333333333,0.24106,0.14030733333333334,0.08077266666666667,0.11862533333333333,0.7746054134337534,0.6765270298599577,0.6037788992220892,0.77047241224524,0.5449349658843056,0.6403534688491851,0.8212490221530017,0.7989583892373479,0.17310204857223271,0.622478
-2.207603488214026,7.057611538204859,41.74319353726743,0.31187785078332764,0.8572493333333333,0.7749253333333334,0.6756446666666667,0.7300846666666667,0.25524,0.143092,0.06911533333333333,0.12682333333333334,0.8576508236655472,0.7434716001035456,0.4792307130196229,0.7087396987134525,0.6262259909094433,0.7201530944032031,0.7756288237519849,0.7330873576954452,0.24848472063076615,0.49823466666666666
-7.656079145748784,1.661508222318186,61.63964231091842,0.31187785078332764,1,0.9998006666666667,0.9999173333333333,0.9997886666666667,0,1.3266666666666667e-4,8.266666666666667e-5,7.866666666666666e-5,NA,NA,1,0.9998671867498976,NA,NA,NA,NA,0.0013294972109247918,0.9999173333333333
-6.624185416335835,1.661508222318186,61.63964231091842,0.31187785078332764,0.9998866666666667,0.99772400000000006,0.99916,0.9972486666666667,8.666666666666667e-5,0.002132,7.533333333333333e-4,6.193333333333334e-4,NA,NA,0.9999129619710766,0.9978622013694285,NA,NA,NA,NA,0.003508114701358696,0.99922
-5.959128927592053,1.661508222318186,61.63964231091842,0.31187785078332764,0.9995186666666667,0.9936486666666666,0.99637,0.9914746666666667,4.4666666666666666e-4,0.005893333333333333,0.003183333333333333,0.002632,NA,NA,0.9995481052651094,0.9940720682848962,NA,NA,NA,NA,0.00652962667172498,0.9967313333333333
-5.580704122317411,1.661508222318186,61.63964231091842,0.31187785078332764,0.9963286666666666,0.98599,0.9899133333333333,0.982234,0.002698,0.011858666666666667,0.007388666666666667,0.005907333333333333,0.05076752642779058,0.21143289824749478,0.9972544220104305,0.9879927369069544,NaN,NaN,0.9925634825342142,0.9939661614645717,0.009625378782190146,0.9918233333333333
-5.341920751316607,1.661508222318186,61.63964231091842,0.31187785078332764,0.9949146666666666,0.9807073333333334,0.985242,0.9754826666666667,0.004855333333333333,0.016028,0.009902666666666667,0.008489333333333333,0.07699730464104335,0.22339301745239876,0.9949992185641082,0.9836890527357907,NaN,NaN,0.9899642096264275,0.9912627980586809,0.011717625211326747,0.9881573333333333
-5.150676553576746,1.661508222318186,61.63964231091842,0.31187785078332764,0.9894626666666667,0.9702246666666666,0.9742833333333334,0.9611886666666667,0.007582666666666666,0.024878,0.018134,0.013933333333333334,0.09647156023703837,0.28613097253372455,0.9921024701051565,0.974357794361607,NaN,NaN,0.981537910179442,0.9854198889076121,0.015565979087693818,0.9785033333333333
-4.988156673204861,1.661508222318186,61.63964231091842,0.31187785078332764,0.9870633333333333,0.9674813333333333,0.96978,0.9573293333333334,0.011356,0.027383333333333332,0.018864,0.015287333333333333,0.15223775086105712,0.3102895290160799,0.9881252481841345,0.971697063578985,NaN,NaN,0.9806328423499016,0.9839329738532067,0.01689761782604029,0.97515
-4.855871665726434,1.661508222318186,61.63964231091842,0.31187785078332764,0.9837086666666667,0.9572686666666667,0.9635213333333333,0.9461553333333333,0.013940666666666667,0.03553866666666667,0.022538,0.018306,0.15263429836268627,0.3115747601572933,0.9854036439406805,0.9631043237178563,NaN,0.19799142894308688,0.9767976144733853,0.9805534974492736,0.01875174545111544,0.9713493333333333
-4.029492417271244,1.661508222318186,61.63964231091842,0.31187785078332764,0.937028,0.8969566666666666,0.8861853333333334,0.870392,0.056883333333333334,0.07901866666666667,0.056931333333333334,0.05058933333333333,0.3534099252628153,0.4368581423394034,0.9356777045500555,0.91148902911631835,0.374199752304635,0.3367192062125956,0.936351295630906,0.9412584344435906,0.03901440430999094,0.9050093333333333
-3.1188409475331467,1.661508222318186,61.63964231091842,0.31187785078332764,0.868236,0.8090033333333333,0.7650513333333333,0.7607093333333333,0.13333466666666666,0.13986866666666667,0.101614,0.099422,0.575542531712597,0.5930564732864906,0.8143546738979621,0.8079318419244814,0.5204297478526948,0.5107775667374206,0.8535616534737833,0.8548027186167114,0.08285954326358841,0.7444973333333333
-2.207603488214026,1.661508222318186,61.63964231091842,0.31187785078332764,0.8487993333333334,0.7700033333333334,0.7064013333333333,0.7124593333333333,0.196988,0.15997866666666666,0.09661066666666666,0.127562,0.793429230775244,0.7363083035167799,0.589142197187975,0.6722512230172116,0.6631770760492612,0.6898666512214212,0.7501222832425152,0.7189135265628342,0.15965642413294268,0.5027466666666667
-7.656079145748784,4.055770712473735,61.63964231091842,0.31187785078332764,0.9978733333333333,0.994354,0.994492,0.992468,0.0020106666666666667,0.004539333333333334,0.003497333333333333,0.002992666666666667,NA,NA,0.9979587644100588,0.9954235989854266,NA,NA,NA,NA,0.003497204154490425,0.9958926666666666
-6.624185416335835,4.055770712473735,61.63964231091842,0.31187785078332764,0.9866853333333333,0.9813926666666667,0.9775986666666666,0.9746966666666667,0.009978,0.014880666666666667,0.012423333333333333,0.010422666666666667,0.1499323680107694,0.28990366564987424,0.989767466628118,0.9847992637983763,NaN,NaN,0.9873525835760383,0.9892930853453485,0.008957681918202792,0.9843746666666666
-5.959128927592053,4.055770712473735,61.63964231091842,0.31187785078332764,0.978684,0.9643033333333333,0.95882,0.9535566666666667,0.017793333333333335,0.027245333333333333,0.023386666666666667,0.019198,0.23711577428794692,0.36693224985009476,0.9813388107344813,0.9714979083851727,NaN,0.2942290551471972,0.9757137862332583,0.9797159178913029,0.015605870760119754,0.9666386666666666
-5.580704122317411,4.055770712473735,61.63964231091842,0.31187785078332764,0.9609246666666666,0.9449406666666667,0.9320573333333333,0.930288,0.034376,0.039858,0.03356666666666667,0.029854,0.3129424620115227,0.405726309356552,0.9627985409552254,0.9572516178202289,NaN,0.34516195135364447,0.9640004904612913,0.9675866093559842,0.023030814800115283,0.9454113333333334
-5.341920751316607,4.055770712473735,61.63964231091842,0.31187785078332764,0.955074,0.935376,0.9174153333333334,0.916708,0.04282266666666667,0.04916333333333334,0.039762,0.03412866666666667,0.3564019504903697,0.460199352877132,0.9531046264433758,0.9466456582494585,NaN,0.37489257550176563,0.9566740116816452,0.9622611256709326,0.02728287314717803,0.932784
-5.150676553576746,4.055770712473735,61.63964231091842,0.31187785078332764,0.951484,0.926428,0.9082513333333333,0.906046,0.046991333333333336,0.054674,0.044757333333333336,0.03928,0.38472401280795704,0.4738318259597968,0.9477532986352004,0.9396414499819232,NaN,0.3932096658733757,0.9504120652356903,0.9557124661634709,0.032251675704282126,0.9202213333333333
-4.988156673204861,4.055770712473735,61.63964231091842,0.31187785078332764,0.939308,0.9186413333333333,0.892908,0.8948286666666667,0.057892,0.060412,0.0492,0.04475933333333333,0.39005815576206854,0.46739885862373154,0.9341884539592668,0.931978410050045,NaN,0.39997212912399216,0.9440304775877696,0.9485021343933278,0.03598296060439595,0.9080293333333334
-4.855871665726434,4.055770712473735,61.63964231091842,0.31187785078332764,0.9335733333333334,0.9085226666666667,0.8816353333333333,0.8858786666666667,0.06486066666666666,0.06516466666666666,0.053504,0.04895666666666667,0.4266625673204627,0.495862098949438,0.9256428027570343,0.9262617953157815,NaN,0.4251398768465722,0.9386390565581759,0.9434055918429337,0.04021187528026576,0.8967206666666666
-4.029492417271244,4.055770712473735,61.63964231091842,0.31187785078332764,0.8980893333333333,0.8637753333333333,0.818296,0.83071,0.10865466666666666,0.09682533333333333,0.07304933333333333,0.07246466666666666,0.5697112476329791,0.5814420432896666,0.862885845804764,0.8789324659833506,0.48943409500350915,0.5132895783186783,0.9041575193153208,0.906358169056583,0.06875471121795775,0.8173566666666666
-3.1188409475331467,4.055770712473735,61.63964231091842,0.31187785078332764,0.866842,0.8201413333333334,0.7493746666666666,0.7774066666666667,0.16614933333333334,0.122312,0.084476,0.10028133333333333,0.7160169268958008,0.6709713283525381,0.7468146631424385,0.8152689997652826,0.5728920731184344,0.625972451183384,0.853813589717615,0.8430073529673867,0.12361932413099547,0.6800173333333334
-2.207603488214026,4.055770712473735,61.63964231091842,0.31187785078332764,0.8797253333333334,0.8055233333333334,0.725988,0.7559706666666667,0.19961933333333334,0.13143933333333332,0.07439266666666666,0.11259,0.8352488991877602,0.7602580409375714,0.587298376119369,0.7290378629741852,0.6667150772750752,0.7324365358050939,0.7949407506957712,0.7584033866799887,0.20703448754804046,0.50851
-7.656079145748784,7.057611538204859,61.63964231091842,0.31187785078332764,0.9821586666666666,0.9735453333333334,0.967322,0.9675166666666667,0.016828,0.018731333333333332,0.01585,0.013752,0.24025915608046314,0.34485443747871375,0.9824829526785445,0.9805680403748955,NaN,NaN,0.9835634419223184,0.9856449051576227,0.0105797508773259,0.9763333333333334
-6.624185416335835,7.057611538204859,61.63964231091842,0.31187785078332764,0.961576,0.9508146666666667,0.9342073333333334,0.9386613333333333,0.03550266666666667,0.03389866666666667,0.03029,0.02744,0.34314144951250647,0.4245910500462469,0.9618151607891038,0.9637265948303679,NaN,0.3763693101550966,0.9673548660405413,0.9704024306724958,0.021548700424009092,0.9490793333333333
-5.959128927592053,7.057611538204859,61.63964231091842,0.31187785078332764,0.94101,0.9235426666666666,0.894512,0.9067066666666667,0.061954,0.05068333333333333,0.043534,0.04261,0.4382444040951233,0.4720722324972696,0.9303476366120536,0.9435639755782448,0.37974478248559707,0.42934571083514617,0.9502758727548407,0.9519929927305041,0.03477354043569529,0.9140633333333333
-5.580704122317411,7.057611538204859,61.63964231091842,0.31187785078332764,0.9299726666666667,0.9140206666666667,0.8797453333333334,0.8929733333333333,0.071966,0.060608666666666665,0.04828866666666667,0.046418,0.47855504169417784,0.5159473860367422,0.9174291776727604,0.9311511430822101,NaN,0.4574502559976065,0.9436195501397495,0.9463431548692693,0.042557193384976946,0.8964246666666666
-5.341920751316607,7.057611538204859,61.63964231091842,0.31187785078332764,0.9086486666666667,0.8978886666666667,0.8529613333333333,0.8754733333333333,0.091536,0.06943933333333334,0.055502666666666665,0.055087333333333335,0.4965662629442553,0.528094074293857,0.8927067775598758,0.9193523995398732,0.40401534304301245,0.47086177133712903,0.9325184716717951,0.9347475338652843,0.05001506412170445,0.876128
-5.150676553576746,7.057611538204859,61.63964231091842,0.31187785078332764,0.9138906666666666,0.894682,0.8466359999999999,0.8681719999999999,0.09495133333333333,0.073838,0.05841266666666667,0.05799,0.5485374054197761,0.5650588843442871,0.886539485900351,0.9123432142246034,0.4470744395566574,0.5068111902336072,0.9274567899790909,0.9297407615183346,0.05810864840720149,0.85921
-4.988156673204861,7.057611538204859,61.63964231091842,0.31187785078332764,0.9050726666666666,0.884076,0.8347866666666667,0.8584513333333333,0.103556,0.07867133333333333,0.061657333333333335,0.06287733333333333,0.5448243430379345,0.5538229262669838,0.8742152057051913,0.9051325420770119,0.43892341789394823,0.5029106549537102,0.9216807139042946,0.9226913635731615,0.061919708925668726,0.8495726666666666
-4.855871665726434,7.057611538204859,61.63964231091842,0.31187785078332764,0.9039466666666667,0.8876486666666666,0.8283253333333334,0.857696,0.110014,0.07932866666666667,0.06166066666666667,0.06297533333333333,0.5695936744329191,0.5745465452980476,0.8650664386558444,0.9033818455641178,0.4447573389344275,0.5196986082053058,0.9201776209079695,0.9217408123650052,0.06421455603758476,0.842836
-4.029492417271244,7.057611538204859,61.63964231091842,0.31187785078332764,0.88354,0.84612,0.772096,0.8110906666666666,0.15721733333333332,0.10310866666666667,0.07068666666666666,0.08580066666666666,0.6929494808701766,0.6435308744245919,0.7788990772197255,0.856771820897949,0.5257541751907835,0.6033382639786908,0.8887957743816013,0.8778408870639728,0.1100844670752355,0.744
-3.1188409475331467,7.057611538204859,61.63964231091842,0.31187785078332764,0.8584193333333333,0.81278,0.7252493333333333,0.7718433333333333,0.19706733333333334,0.12261866666666667,0.07768333333333334,0.10553799999999999,0.7757580894808216,0.7039200230090705,0.6802535012476788,0.8022382624614148,0.5859443868794474,0.6707438412304726,0.8442135540712662,0.8245621239760537,0.16454520945310686,0.633896
-2.207603488214026,7.057611538204859,61.63964231091842,0.31187785078332764,0.879344,0.8123293333333333,0.7243293333333334,0.7673926666666666,0.21065,0.1266,0.06502066666666667,0.10600733333333333,0.8568569901253394,0.7731459087018052,0.5699630467256961,0.7424152736573317,0.6603717106561301,0.7423611389030269,0.8154841721083144,0.7751933190722975,0.24241268440734523,0.5100386666666666
-7.656079145748784,1.661508222318186,114.01177725590652,0.31187785078332764,1,0.9997173333333333,0.9999653333333334,0.999712,0,2.68e-4,3.4666666666666665e-5,2e-5,NA,NA,1,0.9997319208293092,NA,NA,NA,NA,0.0013284306668103535,0.9999653333333334
-6.624185416335835,1.661508222318186,114.01177725590652,0.31187785078332764,0.999848,0.9978826666666667,0.9990813333333334,0.9973273333333333,1.1266666666666666e-4,0.0019766666666666665,8.06e-4,6.96e-4,NA,NA,0.9998867292225201,0.998017694074076,NA,NA,NA,NA,0.0037355799852283236,0.9991546666666666
-5.959128927592053,1.661508222318186,114.01177725590652,0.31187785078332764,0.99757,0.9922266666666667,0.9946526666666666,0.9903973333333334,0.0019853333333333333,0.0067339999999999995,0.003362,0.0028686666666666665,NA,NA,0.9979252305893231,0.9931224075184251,NA,NA,NA,NA,0.006818659249166544,0.995786
-5.580704122317411,1.661508222318186,114.01177725590652,0.31187785078332764,0.995328,0.9829526666666667,0.9870926666666666,0.9783293333333334,0.004568,0.014616666666666667,0.008339333333333334,0.007054,NA,NA,0.9952682778454518,0.9850454250737617,NA,NA,NA,NA,0.010766909942476754,0.988806
-5.341920751316607,1.661508222318186,114.01177725590652,0.31187785078332764,0.994844,0.981534,0.986586,0.97669,0.004278666666666667,0.016032,0.009135333333333334,0.007278,NA,NA,0.9955976816028621,0.9836466293459538,NA,NA,NA,NA,0.011728398624161258,0.988634
-5.150676553576746,1.661508222318186,114.01177725590652,0.31187785078332764,0.9892266666666667,0.9729373333333333,0.9787373333333333,0.9667766666666666,0.007964,0.022732,0.013298666666666667,0.010491333333333333,0.10807041058688166,0.2767241758866357,0.9916170042266452,0.9764745270581057,NaN,NaN,0.9862841218347004,0.9888710317910935,0.01428324514674416,0.9818893333333333
-4.988156673204861,1.661508222318186,114.01177725590652,0.31187785078332764,0.9867953333333334,0.9672206666666666,0.972766,0.958878,0.010636666666666668,0.027145333333333334,0.016597333333333332,0.013976666666666667,0.1524934253381151,0.27807022127966285,0.9887901074333817,0.9717151504797482,NaN,NaN,0.9827884007936654,0.9850799211616381,0.01684948059983116,0.9765886666666667
-4.855871665726434,1.661508222318186,114.01177725590652,0.31187785078332764,0.9879906666666667,0.9647006666666667,0.9704293333333334,0.9561473333333333,0.011395333333333334,0.028967333333333335,0.018175333333333335,0.014885333333333334,0.15073634874652442,0.3252061857047575,0.9878054978220918,0.9696297887891737,NaN,NaN,0.9810626936705902,0.983947108503459,0.01776245808109743,0.9744306666666667
-4.029492417271244,1.661508222318186,114.01177725590652,0.31187785078332764,0.9512246666666667,0.9089546666666667,0.906958,0.885532,0.043583333333333335,0.07041466666666667,0.049458666666666665,0.04405333333333333,0.35742879882486084,0.46329144556227336,0.9493338999657593,0.9200213492936387,NaN,0.3474087424829359,0.9438749293322339,0.9477342989308721,0.03802560910800014,0.9082406666666667
-3.1188409475331467,1.661508222318186,114.01177725590652,0.31187785078332764,0.8907713333333334,0.8267413333333333,0.7994293333333333,0.7836726666666667,0.11813133333333334,0.12741933333333333,0.08243933333333334,0.088908,0.6383777454851013,0.6286276108509946,0.8214172734395488,0.8126746311546347,0.5738368892406901,0.5431150886793058,0.87061888562571,0.8589745214400062,0.08741020655955752,0.7293033333333333
-2.207603488214026,1.661508222318186,114.01177725590652,0.31187785078332764,0.8841093333333333,0.8049946666666666,0.7605893333333333,0.7491113333333334,0.15672933333333333,0.140728,0.08268133333333333,0.11016066666666667,0.8053689581868395,0.7566672560601135,0.647840104708357,0.6921573668209774,0.7037481809459716,0.7083856997793053,0.7801787616498602,0.7378887741175779,0.16234163956741227,0.501668
